fov,y,x,probability,object_intensity
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,457.7921,359.2346,0.4916,0.3884
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,456.0148,574.4741,0.5067,0.4244
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,456.0,411.0,0.4192,0.3864
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,455.8337,347.8466,0.5004,0.4559
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,455.739,268.2868,0.5197,0.3554
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,455.0801,679.1423,0.6358,0.591
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,455.2385,336.8601,0.498,0.4041
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,454.0111,662.9336,0.6028,0.5618
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,453.9711,565.3971,0.6964,0.6206
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,452.9674,669.9716,0.6123,0.5875
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,452.8692,437.8611,0.503,0.4302
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,453.0,276.0,0.4556,0.3124
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,453.1125,178.0215,0.501,0.2106
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,450.7908,639.3026,0.4772,0.3765
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,450.9273,683.557,0.6336,0.6081
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,450.4053,646.7845,0.4898,0.4162
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,451.0,544.0,0.4821,0.3316
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,450.846,380.9914,0.7746,0.5377
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,451.2759,353.9648,0.722,0.5858
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,448.0253,573.5951,0.5128,0.5342
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,448.2617,326.147,0.622,0.5036
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,447.0034,395.4831,0.7706,0.7086
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,445.9135,475.9617,0.8143,0.5318
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,445.4743,423.1903,0.6075,0.4444
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,445.2705,360.9856,0.4768,0.3907
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,445.0,314.0,0.462,0.3123
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,444.7445,272.6725,0.537,0.3519
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,443.6344,588.0231,0.5792,0.54
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,443.7246,463.0664,0.5791,0.4463
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,443.9552,352.2091,0.5033,0.4679
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,443.5951,559.9225,0.5501,0.4397
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,443.4643,526.4174,0.4887,0.2816
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,443.2577,281.9899,0.6213,0.4022
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,442.4654,579.3774,0.4862,0.4792
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,442.4188,404.3353,0.4864,0.3791
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,442.4802,333.9541,0.5008,0.3671
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,442.4825,259.157,0.6216,0.3716
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,441.0,707.0,0.4669,0.3726
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,441.0,551.0,0.474,0.3281
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,440.2097,484.9968,0.4966,0.3944
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,440.9205,455.0224,0.7887,0.5284
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,440.2634,374.306,0.5139,0.4259
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,440.0,712.0,0.4289,0.3441
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,439.3258,643.8651,0.4864,0.456
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,439.3602,572.1858,0.4805,0.4367
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,439.8311,364.1463,0.5326,0.4477
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,438.981,345.9852,0.5137,0.4254
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,439.9659,323.4302,0.4917,0.3379
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,438.0,566.0,0.4655,0.3925
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,437.2858,225.3028,0.6057,0.2962
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,435.2918,586.5603,0.5217,0.5493
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,435.6866,271.9037,0.5083,0.358
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,434.7207,495.0864,0.496,0.3631
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,434.0,574.0,0.4208,0.4117
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,433.9231,558.0757,0.5147,0.4065
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,434.0,534.0,0.454,0.2944
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,433.5666,425.4349,0.6006,0.4289
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,434.8822,408.0927,0.4999,0.3358
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,433.2392,657.0572,0.8291,0.7818
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,432.4409,607.2822,0.6244,0.5014
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,431.1196,351.7344,0.4686,0.4034
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,431.8306,277.9621,0.4923,0.3747
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,431.0,572.0,0.4147,0.4451
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,430.7635,502.4466,0.5467,0.4304
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,430.9765,399.8759,0.5102,0.4145
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,431.4463,372.4558,0.4876,0.369
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,430.2238,312.0459,0.5234,0.4082
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,430.1312,591.7746,0.6918,0.5434
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,430.983,579.8909,0.4949,0.4223
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,430.0694,486.7908,0.7409,0.4684
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,428.563,625.6357,0.4926,0.4847
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,428.9612,281.1979,0.4873,0.3821
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,428.0085,716.0048,0.8519,0.4394
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,428.0,571.0,0.438,0.4461
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,427.0874,304.9718,0.4841,0.3186
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,428.2915,260.6759,0.5057,0.2887
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,427.48,546.937,0.5021,0.3537
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,427.1926,461.019,0.4754,0.376
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,426.9059,321.1213,0.5074,0.3668
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,426.889,423.5517,0.482,0.3148
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,425.7642,332.9491,0.7431,0.4866
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,426.0,235.0,0.4759,0.2771
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,426.0521,174.8311,0.4998,0.2086
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,425.3039,508.3437,0.499,0.3363
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,424.0,686.0,0.4611,0.4617
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,423.5843,658.6008,0.6021,0.5705
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,423.0681,387.0378,0.5078,0.339
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,423.0,352.0,0.4568,0.3426
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,423.0426,310.0325,0.4848,0.3625
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,423.1713,290.5694,0.667,0.3817
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,422.8357,253.0507,0.4985,0.2545
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,422.8502,591.8334,0.4906,0.3972
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,420.5387,693.593,0.6183,0.4905
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,421.1818,556.7472,0.5188,0.4538
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,421.0,217.0,0.4363,0.2166
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,419.7565,708.2084,0.6253,0.5291
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,420.0,454.0,0.4358,0.3343
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,420.0906,394.9641,0.6707,0.4086
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,419.9495,362.3839,0.7023,0.4157
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,419.9478,199.6691,0.5542,0.2247
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,418.7113,565.7366,0.5106,0.4683
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,417.7165,541.9951,0.4721,0.3169
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,419.0,469.0,0.4328,0.3144
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,418.8536,274.8606,0.4865,0.3581
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,418.0,461.0,0.4516,0.345
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,418.6795,438.2348,0.5069,0.3115
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,418.3849,429.7825,0.4953,0.2737
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,418.0,315.0,0.4677,0.3281
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,416.7164,597.0201,0.5065,0.561
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,417.3753,294.754,0.5621,0.3645
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,416.0,354.0,0.4251,0.3059
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,416.0,224.0,0.4193,0.2293
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,414.0835,634.0118,0.5219,0.5393
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,414.4361,621.0724,0.5076,0.4981
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,414.4327,233.6285,0.5454,0.3482
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,412.8795,253.2833,0.609,0.3431
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,412.3668,714.2606,0.5908,0.4356
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,411.4484,597.8238,0.521,0.5336
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,411.9326,545.9304,0.8682,0.6422
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,411.765,289.1469,0.5158,0.3573
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,410.94,259.9372,0.4981,0.3221
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,409.7692,669.568,0.6912,0.5436
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,409.6338,570.5739,0.5662,0.5274
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,411.0154,552.7509,0.4965,0.4343
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,409.9691,537.7047,0.5874,0.3929
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,408.612,392.0702,0.4858,0.2897
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,408.7933,326.3719,0.5724,0.4066
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,409.2764,309.7033,0.5014,0.3361
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,407.9698,351.6725,0.5107,0.3392
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,408.9026,280.871,0.4806,0.307
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,407.9951,245.0562,0.8272,0.4313
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,406.8263,690.099,0.5206,0.4343
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,407.0,612.0,0.4316,0.4424
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,407.0273,372.222,0.4999,0.3494
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,405.976,717.5088,0.5257,0.4054
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,406.5887,637.6762,0.5006,0.521
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,405.4607,591.0386,0.575,0.4937
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,407.0308,236.0117,0.4969,0.2463
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,405.6414,415.1394,0.4836,0.2696
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,403.9847,342.7717,0.522,0.3638
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,402.9219,530.6932,0.5043,0.3251
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,402.9818,560.2681,0.5004,0.4355
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,402.2776,358.3399,0.5033,0.3262
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,401.8837,336.0164,0.8361,0.5236
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,401.4507,565.068,0.4825,0.4375
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,401.0024,402.3036,0.7269,0.3798
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,400.6121,309.7031,0.5194,0.3947
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,401.0,269.0,0.4731,0.332
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,401.0579,259.1654,0.5125,0.2995
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,400.0228,658.9832,0.6234,0.5206
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,399.4851,552.0366,0.4631,0.3601
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,400.4868,537.5991,0.6193,0.3972
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,398.4615,640.8628,0.5141,0.5326
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,398.955,204.3451,0.6518,0.2504
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,398.01,669.1268,0.7415,0.5201
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,397.9864,586.368,0.6677,0.5051
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,398.0,524.0,0.4869,0.2701
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,397.3299,230.8868,0.4681,0.2169
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,397.6118,721.8022,0.4958,0.3879
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,396.827,633.4579,0.4967,0.4835
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,396.837,438.9666,0.5039,0.2869
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,396.0,375.0,0.4193,0.2927
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,396.0958,302.991,0.5585,0.4073
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,395.508,246.1307,0.709,0.3291
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,395.0,568.0,0.4604,0.3741
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,395.1231,263.4452,0.491,0.2866
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,393.6163,691.058,0.6873,0.5557
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,393.4737,317.4445,0.6669,0.4962
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,394.0,238.0,0.444,0.2367
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,392.0096,550.9156,0.4975,0.335
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,393.1946,540.137,0.4957,0.3133
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,392.3083,330.4869,0.4936,0.3133
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,391.3979,649.2469,0.5863,0.5774
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,390.4633,697.7084,0.6569,0.4914
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,388.3645,676.1235,0.4864,0.444
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,388.0325,561.151,0.6191,0.4035
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,387.6876,447.7571,0.4848,0.2622
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,386.9336,289.934,0.4783,0.3055
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,386.7105,631.8139,0.501,0.4853
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,387.0,543.0,0.4209,0.2948
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,387.2595,478.3214,0.6054,0.3333
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,386.0,689.0,0.4181,0.3719
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,386.0077,641.0035,0.9065,0.7617
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,385.285,665.3212,0.5146,0.4655
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,385.3522,656.1711,0.5151,0.4912
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,385.1571,344.2002,0.734,0.4613
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,385.8019,313.0135,0.5006,0.3287
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,384.4263,717.0906,0.6648,0.4389
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,385.1543,625.2386,0.4846,0.4406
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,384.2472,534.8487,0.767,0.3988
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,384.0,339.0,0.4669,0.3213
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,383.0167,672.5016,0.4883,0.4489
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,383.0,565.0,0.4769,0.3784
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,383.0595,549.8558,0.8085,0.5472
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,379.5576,658.19,0.4998,0.4741
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,380.7143,620.4717,0.4736,0.4111
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,379.2966,299.6738,0.4625,0.321
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,378.3469,541.0485,0.5517,0.348
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,379.9176,514.0591,0.5029,0.2745
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,379.2712,464.4099,0.5029,0.2909
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,379.6627,323.6161,0.5015,0.3089
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,378.8554,312.4978,0.5042,0.3038
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,378.0174,693.0015,0.7821,0.4377
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,378.042,649.7791,0.4929,0.4701
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,378.4902,278.9941,0.4953,0.3059
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,377.0,344.0,0.463,0.2723
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,377.6645,268.6155,0.4915,0.2692
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,376.7159,681.8033,0.4876,0.4004
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,375.7586,663.4565,0.4885,0.3991
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,376.2779,292.5004,0.6047,0.3562
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,375.0,548.0,0.4598,0.2772
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,373.1221,714.0173,0.7948,0.4183
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,372.0234,654.766,0.4975,0.4761
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,372.0,639.0,0.4608,0.4488
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,371.4988,321.502,0.5159,0.3375
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,371.8346,344.6573,0.4917,0.2835
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,370.9787,253.722,0.5037,0.2473
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,368.9493,275.8474,0.4954,0.2835
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,367.8979,676.9878,0.8197,0.6718
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,367.1706,664.4738,0.7655,0.7391
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,366.0,639.0,0.4564,0.4334
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,366.4678,627.4428,0.5049,0.4675
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,366.3668,546.4375,0.6912,0.402
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,366.8995,263.1749,0.4938,0.2355
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,363.5217,555.0719,0.4556,0.3601
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,364.0429,314.4696,0.7665,0.5481
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,362.7528,595.482,0.4802,0.3225
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,362.8497,439.1386,0.5366,0.2662
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,362.5053,568.5718,0.6011,0.489
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,360.3753,678.4308,0.4839,0.3944
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,360.2042,658.9663,0.5233,0.4756
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,359.2363,621.3135,0.5016,0.4147
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,358.5063,543.9581,0.7344,0.4539
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,357.0,640.0,0.4827,0.4163
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,357.0,314.0,0.4534,0.2676
